dbn,district,name,telephone,address,Postcode,Borough,url,Latitude,Longitude,2016_student_count,2016_testers_count,2016_offers_count,2017_student_count,2017_testers_count,2017_offers_count,2018_student_count,2018_testers_count,2018_offers_count,2019_student_count,2019_testers_count,2019_offers_count,2020_student_count,2020_testers_count,2020_offers_count,2021_student_count,2021_testers_count,2021_offers_count
10X279,10.0,"P.S. 279 Captain Manuel Rivera, Jr.",718-584-6004,"2100 Walton Avenue, Bronx, NY 10453",10453.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10101,40.854432,-73.905566,23.0,23.0,0.0,124.0,25.0,0.0,139.0,38.0,0.0,128.0,29.0,0.0,126.0,27.0,0.0,116.0,21.0,0.0
10X280,10.0,P.S./M.S. 280 Mosholu Parkway,718-405-6360,"3202 Steuben Avenue, Bronx, NY 10467",10467.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10103,40.877202,-73.881773,34.0,34.0,0.0,101.0,37.0,0.0,101.0,41.0,0.0,124.0,28.0,0.0,102.0,22.0,0.0,93.0,23.0,0.0
10X308,10.0,Bronx Dance Academy School,718-515-0410,"3617 Bainbridge Avenue, Bronx, NY 10467",10467.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10109,40.885116,-73.877679,24.0,24.0,0.0,92.0,40.0,0.0,80.0,19.0,0.0,84.0,20.0,0.0,89.0,13.0,0.0,80.0,16.0,0.0
10X315,10.0,P.S. 315 Lab School,929-237-7750,"2865 Claflin Avenue, Bronx, NY 10468",10468.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10112,40.873239,-73.899722,21.0,21.0,0.0,25.0,11.0,0.0,30.0,12.0,0.0,40.0,14.0,0.0,31.0,14.0,0.0,29.0,21.0,0.0
10X331,10.0,The Bronx School of Young Leaders,718-583-4146,"40 West Tremont Avenue, Bronx, NY 10453",10453.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10114,40.851823,-73.91118,21.0,21.0,0.0,154.0,25.0,0.0,128.0,35.0,0.0,144.0,32.0,0.0,140.0,35.0,0.0,143.0,18.0,0.0
10X342,10.0,International School for Liberal Arts,718-329-8570,"2780 Reservoir Avenue, Bronx, NY 10468",10468.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10118,40.870293,-73.898309,0.0,0.0,0.0,58.0,0.0,0.0,51.0,0.0,0.0,50.0,7.0,0.0,57.0,7.0,0.0,55.0,0.0,0.0
10X363,10.0,Academy For Personal Leadership And Excellence,718-220-3139,"120 East 184 Street, Bronx, NY 10468",10468.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10125,40.859752,-73.900161,42.0,42.0,0.0,161.0,22.0,0.0,181.0,45.0,0.0,200.0,48.0,0.0,320.0,50.0,0.0,301.0,48.0,0.0
10X368,10.0,In-Tech Academy,718-432-4300,"2975 Tibbett Avenue, Bronx, NY 10463",10463.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10127,40.879368,-73.909896,27.0,27.0,0.0,177.0,34.0,0.0,155.0,27.0,0.0,175.0,28.0,0.0,159.0,27.0,0.0,142.0,18.0,0.0
10X390,10.0,M.S. 390,718-583-5501,"1930 Andrews Avenue, Bronx, NY 10453",10453.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10132,40.854701,-73.913197,26.0,26.0,0.0,150.0,32.0,0.0,163.0,24.0,0.0,182.0,21.0,0.0,175.0,37.0,0.0,174.0,29.0,0.0
10X391,10.0,The Angelo Patri Middle School,718-584-1295,"2225 Webster Avenue, Bronx, NY 10457",10457.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10133,40.854515,-73.896703,15.0,15.0,0.0,187.0,11.0,0.0,190.0,17.0,0.0,155.0,12.0,0.0,181.0,9.0,0.0,154.0,20.0,0.0
10X447,10.0,Creston Academy,718-367-5035,"125 East 181 Street, Bronx, NY 10453",10453.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10144,40.854872,-73.903458,28.0,28.0,0.0,162.0,21.0,0.0,157.0,29.0,0.0,166.0,32.0,0.0,157.0,37.0,0.0,130.0,24.0,0.0
11X019,11.0,P.S. 019 Judith K. Weiss,718-324-1924,"4318 Katonah Avenue, Bronx, NY 10470",10470.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10227,40.899295,-73.8675,36.0,36.0,0.0,57.0,27.0,0.0,46.0,24.0,0.0,61.0,28.0,0.0,60.0,30.0,0.0,56.0,32.0,0.0
11X083,11.0,P.S./M.S. 083 Donald Hertz,718-863-1993,"950 Rhinelander Avenue, Bronx, NY 10462",10462.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10235,40.849395,-73.859249,75.0,75.0,6.0,223.0,84.0,11.0,229.0,77.0,13.0,223.0,81.0,8.0,224.0,76.0,7.0,180.0,59.0,0.0
11X089,11.0,P.S. /M.S. 089 Bronx,718-653-0835,"980 Mace Avenue, Bronx, NY 10469",10469.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10240,40.863055,-73.859387,35.0,35.0,0.0,186.0,47.0,0.0,159.0,25.0,0.0,168.0,46.0,0.0,178.0,64.0,0.0,191.0,48.0,0.0
11X127,11.0,J.H.S. 127 The Castle Hill,718-892-8600,"1560 Purdy Street, Bronx, NY 10462",10462.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10259,40.837931,-73.853524,98.0,98.0,11.0,245.0,101.0,10.0,285.0,133.0,9.0,306.0,155.0,12.0,255.0,141.0,10.0,313.0,117.0,8.0
11X144,11.0,J.H.S. 144 Michelangelo,718-794-9749,"2545 Gunther Avenue, Bronx, NY 10469",10469.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10260,40.863735,-73.83607,44.0,44.0,0.0,166.0,38.0,0.0,177.0,42.0,0.0,181.0,42.0,0.0,176.0,60.0,0.0,149.0,43.0,0.0
11X175,11.0,P.S./M.S. 175 City Island,718-885-1093,"200 City Island Avenue, Bronx, NY 10464",10464.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10268,40.843873,-73.785219,14.0,14.0,0.0,41.0,16.0,0.0,44.0,14.0,0.0,54.0,15.0,0.0,26.0,7.0,0.0,44.0,13.0,0.0
11X180,11.0,M.S. 180 Dr. Daniel Hale Williams,718-904-5650,"700 Baychester Avenue, Bronx, NY 10475",10475.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10271,40.87302,-73.833776,140.0,140.0,7.0,289.0,138.0,0.0,305.0,151.0,0.0,301.0,187.0,0.0,357.0,255.0,7.0,365.0,149.0,0.0
11X181,11.0,I.S. 181 Pablo Casals,718-904-5600,"800 Baychester Avenue, Bronx, NY 10475",10475.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10272,40.87529,-73.833912,142.0,142.0,12.0,261.0,107.0,7.0,290.0,124.0,8.0,283.0,109.0,8.0,276.0,108.0,8.0,279.0,108.0,6.0
11X194,11.0,P.S./M.S. 194,718-892-5270,"2365 Waterbury Avenue, Bronx, NY 10462",10462.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10275,40.834782,-73.846632,72.0,72.0,12.0,151.0,73.0,11.0,164.0,64.0,8.0,171.0,76.0,9.0,180.0,118.0,13.0,149.0,53.0,11.0
11X287,11.0,North Bronx School of Empowerment,718-652-0519,"3710 Barnes Avenue, Bronx, NY 10467",10467.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10282,40.880873,-73.860904,16.0,16.0,0.0,95.0,22.0,0.0,182.0,23.0,0.0,205.0,31.0,0.0,170.0,14.0,0.0,135.0,16.0,0.0
11X326,11.0,Bronx Green Middle School,718-325-6593,"2441 Wallace Avenue, Bronx, NY 10467",10467.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10286,40.862109,-73.864577,24.0,24.0,0.0,132.0,31.0,0.0,133.0,37.0,0.0,144.0,26.0,0.0,135.0,33.0,0.0,144.0,16.0,0.0
11X355,11.0,Bronx Alliance Middle School,718-652-2060,"3750 Baychester Avenue, Bronx, NY 10466",10466.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10287,40.884953,-73.840524,19.0,19.0,0.0,111.0,31.0,0.0,132.0,24.0,0.0,107.0,17.0,0.0,94.0,20.0,0.0,80.0,9.0,0.0
11X370,11.0,Leaders of Tomorrow,718-994-1028,"3710 Barnes Avenue, Bronx, NY 10467",10467.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10290,40.880873,-73.860904,23.0,23.0,0.0,137.0,20.0,0.0,128.0,29.0,0.0,149.0,22.0,0.0,158.0,56.0,0.0,161.0,42.0,0.0
11X462,11.0,Cornerstone Academy for Social Action Middle School,718-794-7970,"3441 Steenwick Avenue, Bronx, NY 10475",10475.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10293,40.883025,-73.830366,23.0,23.0,0.0,85.0,21.0,0.0,94.0,24.0,0.0,88.0,13.0,0.0,76.0,8.0,0.0,62.0,11.0,0.0
11X468,11.0,Pelham Academy of Academics and Community Engagement,718-881-3136,"2441 Wallace Avenue, Bronx, NY 10467",10467.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10294,40.862109,-73.864577,38.0,38.0,0.0,133.0,47.0,0.0,102.0,35.0,0.0,104.0,37.0,0.0,123.0,30.0,0.0,124.0,21.0,0.0
11X498,11.0,P.S./M.S. 11X498 - VAN NEST ACADEMY,718-409-3001,"1640 Bronxdale Ave, Bronx, NY 10462",10462.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10297,40.84473,-73.858207,32.0,32.0,0.0,95.0,30.0,0.0,95.0,36.0,0.0,95.0,28.0,0.0,90.0,35.0,0.0,87.0,36.0,0.0
11X529,11.0,One World Middle School at Edenwald,718-515-6780,"3750 Baychester Avenue, Bronx, NY 10466",10466.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10303,40.884953,-73.840524,36.0,36.0,0.0,113.0,31.0,0.0,121.0,35.0,0.0,116.0,32.0,0.0,104.0,38.0,0.0,109.0,29.0,0.0
11X532,11.0,Baychester Middle School,718-547-1890,"3750 Baychester Avenue, Bronx, NY 10466",10466.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10304,40.884953,-73.840524,23.0,23.0,0.0,103.0,16.0,0.0,107.0,15.0,0.0,102.0,11.0,0.0,99.0,11.0,0.0,100.0,13.0,0.0
11X556,11.0,Bronx Park Middle School,718-652-6090,"2441 Wallace Avenue, Bronx, NY 10467",10467.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10308,40.862109,-73.864577,24.0,24.0,0.0,137.0,38.0,0.0,147.0,52.0,0.0,140.0,46.0,0.0,130.0,39.0,0.0,141.0,23.0,0.0
11X566,11.0,Pelham Gardens Middle School,718-794-9750,"2545 Gunther Avenue, Bronx, NY 10469",10469.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10309,40.863735,-73.83607,41.0,41.0,0.0,160.0,27.0,0.0,162.0,31.0,0.0,173.0,44.0,0.0,160.0,35.0,0.0,148.0,21.0,0.0
12X098,12.0,J.H.S. 098 Herman Ridder,718-589-8200,"1619 Boston Road, Bronx, NY 10460",10460.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10378,40.8359,-73.890458,0.0,0.0,0.0,81.0,10.0,0.0,75.0,0.0,0.0,116.0,0.0,0.0,111.0,9.0,0.0,79.0,0.0,0.0
12X129,12.0,M.S. 129 Academy for Independent Learning and Leadership,718-933-5976,"2055 Mapes Avenue, Bronx, NY 10460",10460.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10379,40.845878,-73.886184,20.0,20.0,0.0,195.0,23.0,0.0,169.0,29.0,0.0,183.0,36.0,0.0,161.0,15.0,0.0,155.0,14.0,0.0
12X190,12.0,E.S.M.T- I.S. 190,718-620-9423,"1550 Crotona Park East, Bronx, NY 10460",10460.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10384,40.836575,-73.892817,15.0,15.0,0.0,75.0,13.0,0.0,78.0,19.0,0.0,99.0,8.0,0.0,86.0,13.0,0.0,89.0,13.0,0.0
12X211,12.0,P.S. 211,718-901-0436,"1919 Prospect Avenue, Bronx, NY 10457",10457.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10389,40.843546,-73.889755,20.0,20.0,0.0,85.0,18.0,0.0,85.0,7.0,0.0,89.0,11.0,0.0,54.0,0.0,0.0,59.0,8.0,0.0
12X214,12.0,P.S. 214,718-589-6728,"1970 West Farms Road, Bronx, NY 10460",10460.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10394,40.839565,-73.880358,31.0,31.0,0.0,140.0,30.0,0.0,151.0,28.0,0.0,179.0,31.0,0.0,162.0,29.0,0.0,138.0,22.0,0.0
12X217,12.0,School of Performing Arts,718-589-4844,"977 Fox Street, Bronx, NY 10459",10459.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10397,40.822443,-73.893902,0.0,0.0,0.0,98.0,13.0,0.0,96.0,8.0,0.0,93.0,9.0,0.0,94.0,0.0,0.0,126.0,16.0,0.0
12X242,12.0,Mott Hall V,718-620-8160,"1551 East 172Nd Street, Bronx, NY 10472",10472.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10399,40.831416,-73.877785,12.0,12.0,0.0,97.0,13.0,0.0,94.0,17.0,0.0,99.0,12.0,0.0,99.0,18.0,0.0,92.0,6.0,0.0
12X267,12.0,Bronx Latin,718-991-6349,"800 Home Street, Bronx, NY 10456",10456.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10403,40.827743,-73.900105,16.0,16.0,0.0,85.0,14.0,0.0,83.0,0.0,0.0,84.0,7.0,0.0,72.0,6.0,0.0,72.0,0.0,0.0
12X271,12.0,East Bronx Academy for the Future,718-861-8641,"1716 Southern Boulevard, Bronx, NY 10460",10460.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10405,40.836356,-73.888361,7.0,7.0,0.0,101.0,0.0,0.0,88.0,14.0,0.0,98.0,0.0,0.0,92.0,0.0,0.0,86.0,10.0,0.0
12X273,12.0,Frederick Douglass Academy V. Middle School,718-561-1617,"2111 Crotona Avenue, Bronx, NY 10457",10457.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10406,40.848472,-73.888561,33.0,33.0,0.0,87.0,26.0,0.0,73.0,11.0,0.0,87.0,15.0,0.0,69.0,17.0,0.0,61.0,12.0,0.0
12X286,12.0,Fannie Lou Hamer Middle School,718-319-7270,"1001 Jennings Street, Bronx, NY 10460",10460.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10407,40.831165,-73.887094,8.0,8.0,0.0,95.0,12.0,0.0,88.0,0.0,0.0,92.0,13.0,0.0,99.0,14.0,0.0,93.0,19.0,0.0
12X316,12.0,Kappa III,718-561-3580,"2055 Mapes Avenue, Bronx, NY 10460",10460.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10412,40.845878,-73.886184,34.0,34.0,0.0,121.0,39.0,0.0,128.0,34.0,0.0,131.0,31.0,0.0,126.0,32.0,0.0,104.0,23.0,0.0
12X318,12.0,"I.S. X318 Math, Science & Technology Through Arts",718-294-8504,"1919 Prospect Avenue, Bronx, NY 10457",10457.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10413,40.843546,-73.889755,15.0,15.0,0.0,94.0,15.0,0.0,101.0,18.0,0.0,94.0,35.0,0.0,72.0,68.0,0.0,70.0,42.0,0.0
12X341,12.0,Accion Academy,718-378-1649,"977 Fox Street, Bronx, NY 10459",10459.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10414,40.822443,-73.893902,9.0,9.0,0.0,34.0,8.0,0.0,55.0,7.0,0.0,155.0,0.0,0.0,167.0,16.0,0.0,92.0,8.0,0.0
12X383,12.0,Emolior Academy,718-842-2670,"1970 West Farms Road, Bronx, NY 10460",10460.0,Bronx,https://www.myschools.nyc/en/schools/middle-school/10415,40.839565,-73.880358,21.0,21.0,0.0,84.0,13.0,0.0,84.0,20.0,0.0,103.0,19.0,0.0,99.0,23.0,0.0,132.0,32.0,0.0
13K113,13.0,M.S. 113 Ronald Edmonds Learning Center,718-834-6734,"300 Adelphi Street, Brooklyn, NY 11205",11205.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10484,40.688811,-73.971009,58.0,58.0,0.0,127.0,34.0,0.0,89.0,20.0,0.0,101.0,38.0,0.0,106.0,19.0,0.0,105.0,35.0,0.0
13K265,13.0,Dr. Susan S. McKinney Secondary School of the Arts,718-834-6760,"101 Park Avenue, Brooklyn, NY 11205",11205.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10490,40.696324,-73.97578,10.0,10.0,0.0,35.0,0.0,0.0,37.0,0.0,0.0,31.0,0.0,0.0,30.0,0.0,0.0,16.0,0.0,0.0
13K266,13.0,M.S. 266 - Park Place Community Middle School,718-245-8766,"62 Park Place, Brooklyn, NY 11217",11217.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10491,40.678983,-73.976497,6.0,6.0,0.0,49.0,16.0,0.0,67.0,8.0,0.0,42.0,8.0,0.0,45.0,9.0,0.0,56.0,14.0,0.0
13K301,13.0,Satellite East Middle School,7182458766,"31 New York Avenue, Brooklyn, NY 11216",11216.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10499,40.679097,-73.94684,9.0,9.0,0.0,36.0,6.0,0.0,31.0,0.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,27.0,0.0,0.0
13K313,13.0,Dock Street School for STEAM Studies,718-780-7660,"19 Dock Street, Brooklyn, NY 11201",11201.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10504,40.703106,-73.992549,11.0,11.0,0.0,18.0,0.0,0.0,15.0,0.0,0.0,82.0,32.0,0.0,88.0,45.0,6.0,91.0,25.0,0.0
13K351,13.0,The Urban Assembly Unison School,718-399-1061,"170 Gates Avenue, Brooklyn, NY 11238",11238.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10506,40.68505,-73.960659,16.0,16.0,0.0,49.0,21.0,0.0,45.0,21.0,0.0,57.0,15.0,0.0,52.0,12.0,0.0,51.0,10.0,0.0
13K492,13.0,Academy of Arts and Letters,718-222-1605,"225 Adelphi Street, Brooklyn, NY 11205",11205.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10512,40.690765,-73.971376,26.0,26.0,0.0,65.0,24.0,0.0,58.0,26.0,0.0,63.0,24.0,7.0,68.0,27.0,7.0,61.0,31.0,0.0
13K527,13.0,Urban Assembly Institute of Math and Science for Young Women,718-260-2300,"283 Adams Street, Brooklyn, NY 11201",11201.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10516,40.694682,-73.988853,20.0,20.0,0.0,59.0,11.0,0.0,48.0,22.0,0.0,58.0,24.0,0.0,73.0,10.0,0.0,65.0,18.0,0.0
13K691,13.0,Fort Greene Preparatory Academy,718-254-9401,"100 Clermont Avenue, Brooklyn, NY 11205",11205.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10522,40.694633,-73.971165,20.0,20.0,0.0,79.0,14.0,0.0,76.0,17.0,0.0,76.0,6.0,0.0,74.0,17.0,0.0,75.0,12.0,0.0
13K915,13.0,MS 915,718-834-6740,"105 Tech Place, Brooklyn, NY 11201",11201.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/13248,40.694926,-73.986015,,,,,,,,,,,,,71.0,29.0,0.0,80.0,30.0,8.0
14K050,14.0,J.H.S. 050 John D. Wells,718-387-4184,"183 South  3 Street, Brooklyn, NY 11211",11211.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10563,40.711704,-73.960275,11.0,11.0,0.0,89.0,10.0,0.0,80.0,7.0,0.0,109.0,36.0,0.0,115.0,22.0,0.0,117.0,17.0,0.0
14K071,14.0,Juan Morel Campos Secondary School,718-302-7900,"215 Heyward Street, Brooklyn, NY 11206",11206.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10567,40.703624,-73.953146,0.0,0.0,0.0,87.0,7.0,0.0,85.0,0.0,0.0,67.0,0.0,0.0,62.0,0.0,0.0,58.0,0.0,0.0
14K084,14.0,P.S. 084 Jose De Diego,718-384-8063,"250 Berry Street, Brooklyn, NY 11211",11249.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10568,40.714785,-73.963,0.0,0.0,0.0,68.0,22.0,0.0,69.0,18.0,0.0,71.0,41.0,0.0,66.0,24.0,0.0,86.0,33.0,0.0
14K126,14.0,John Ericsson Middle School 126,718-782-2527,"424 Leonard Street, Brooklyn, NY 11222",11222.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10575,40.719819,-73.948625,31.0,31.0,0.0,141.0,28.0,0.0,136.0,35.0,0.0,108.0,31.0,0.0,125.0,33.0,0.0,105.0,17.0,0.0
14K157,14.0,P.S./I.S. 157 The Benjamin Franklin Health & Science Academy,718-622-9285,"850 Kent Avenue, Brooklyn, NY 11205",11205.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10583,40.695417,-73.959571,8.0,8.0,0.0,70.0,15.0,0.0,64.0,15.0,0.0,49.0,48.0,0.0,68.0,58.0,0.0,55.0,16.0,0.0
14K318,14.0,I.S. 318 Eugenio Maria De Hostos,718-782-0589,"101 Walton Street, Brooklyn, NY 11206",11206.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10592,40.7025,-73.948869,220.0,220.0,29.0,503.0,209.0,28.0,467.0,222.0,27.0,356.0,158.0,23.0,403.0,180.0,18.0,419.0,158.0,29.0
14K577,14.0,Conselyea Preparatory School,718-486-6211,"208 North  5 Street, Brooklyn, NY 11211",11211.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10607,40.715351,-73.956716,65.0,65.0,0.0,152.0,102.0,0.0,169.0,90.0,7.0,177.0,84.0,0.0,154.0,73.0,0.0,145.0,63.0,0.0
14K582,14.0,M.S. 582,718-456-8218,"207 Bushwick Avenue, Brooklyn, NY 11206",11206.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10608,40.708723,-73.940002,10.0,10.0,0.0,86.0,15.0,0.0,100.0,0.0,0.0,87.0,35.0,0.0,94.0,26.0,0.0,109.0,22.0,0.0
14K586,14.0,Lyons Community School,718-782-0918,"223 Graham Avenue, Brooklyn, NY 11206",11206.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10610,40.709941,-73.943641,0.0,0.0,0.0,51.0,0.0,0.0,72.0,6.0,0.0,57.0,0.0,0.0,43.0,0.0,0.0,52.0,0.0,0.0
14K614,14.0,Young Women's Leadership School of Brooklyn,718-387-5641,"325 Bushwick Avenue, Brooklyn, NY 11206",11206.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10612,40.705204,-73.939407,0.0,0.0,0.0,42.0,9.0,0.0,50.0,0.0,0.0,56.0,10.0,0.0,41.0,10.0,0.0,29.0,8.0,0.0
15K051,15.0,M.S. 51 William Alexander,718-369-7603,"350 5 Avenue, Brooklyn, NY 11215",11215.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10667,40.672015,-73.983947,272.0,272.0,96.0,372.0,286.0,118.0,370.0,280.0,122.0,371.0,295.0,122.0,374.0,278.0,98.0,364.0,233.0,78.0
15K088,15.0,J.H.S. 088 Peter Rouget,718-788-4482,"544 7Th Avenue, Brooklyn, NY 11215",11215.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10670,40.660024,-73.987637,123.0,123.0,10.0,405.0,146.0,17.0,411.0,163.0,20.0,448.0,130.0,10.0,412.0,120.0,9.0,495.0,136.0,6.0
15K136,15.0,I.S. 136 Charles O. Dewey,718-840-1950,"4004 4 Avenue, Brooklyn, NY 11232",11232.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10682,40.651977,-74.006862,27.0,27.0,0.0,170.0,14.0,0.0,169.0,18.0,0.0,171.0,33.0,0.0,178.0,22.0,0.0,181.0,42.0,0.0
15K442,15.0,M.S. 442 School for Innovation,718-369-4480,"500 19 Street, Brooklyn, NY 11215",11215.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10701,40.656944,-73.983115,10.0,10.0,0.0,68.0,19.0,0.0,79.0,25.0,0.0,71.0,22.0,0.0,90.0,32.0,0.0,130.0,49.0,17.0
15K443,15.0,New Voices School of Academic & Creative Arts,718-965-0390,"330 18 Street, Brooklyn, NY 11215",11215.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10702,40.660976,-73.988297,79.0,79.0,6.0,175.0,88.0,14.0,184.0,94.0,19.0,186.0,83.0,13.0,178.0,76.0,21.0,182.0,85.0,24.0
15K447,15.0,The Math & Science Exploratory School,718-330-9328,"345 Dean Street, Brooklyn, NY 11217",11217.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10703,40.683559,-73.98027,120.0,120.0,58.0,170.0,126.0,62.0,179.0,134.0,51.0,177.0,141.0,60.0,186.0,115.0,32.0,184.0,109.0,32.0
15K448,15.0,Brooklyn Collaborative Studies,718-923-4700,"610 Henry Street, Brooklyn, NY 11231",11231.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10705,40.68007,-74.001377,11.0,11.0,0.0,87.0,10.0,0.0,89.0,6.0,0.0,92.0,8.0,0.0,87.0,12.0,0.0,97.0,15.0,0.0
15K464,15.0,Park Slope Collegiate,718-832-4300,"237 7 Avenue, Brooklyn, NY 11215",11215.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10709,40.669629,-73.979287,12.0,12.0,0.0,46.0,12.0,0.0,74.0,21.0,0.0,73.0,19.0,0.0,81.0,21.0,0.0,92.0,34.0,0.0
15K497,15.0,The Boerum Hill School for International Studies,718-330-9390,"284 Baltic Street, Brooklyn, NY 11201",11201.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10711,40.685419,-73.993351,0.0,0.0,0.0,43.0,9.0,0.0,99.0,32.0,6.0,106.0,34.0,0.0,158.0,68.0,11.0,151.0,65.0,16.0
15K821,15.0,Sunset Park Prep,718-840-1951,"4004 4 Avenue, Brooklyn, NY 11232",11232.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10721,40.651977,-74.006862,61.0,61.0,0.0,167.0,70.0,9.0,163.0,53.0,0.0,171.0,39.0,0.0,176.0,47.0,0.0,176.0,42.0,0.0
15K839,15.0,M.S. 839,718-686-2730,"713 Caton Avenue, Brooklyn, NY 11218",11218.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10722,40.64759,-73.973362,0.0,0.0,0.0,,0.0,0.0,104.0,36.0,7.0,109.0,46.0,7.0,110.0,29.0,0.0,109.0,25.0,6.0
16K035,16.0,M.S. 035 Stephen Decatur,718-574-2345,"272 Macdonough Street, Brooklyn, NY 11233",11233.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10791,40.681896,-73.935963,15.0,15.0,0.0,67.0,22.0,0.0,81.0,27.0,0.0,98.0,20.0,0.0,74.0,17.0,0.0,57.0,25.0,0.0
16K057,16.0,J.H.S. 057 Whitelaw Reid Academy of Arts and Business,718-574-2357,"125 Stuyvesant Avenue, Brooklyn, NY 11221",11221.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10795,40.691274,-73.933697,11.0,11.0,0.0,68.0,7.0,0.0,81.0,9.0,0.0,66.0,18.0,0.0,56.0,12.0,0.0,33.0,0.0,0.0
16K267,16.0,"M.S. 267 Math, Science & Technology",718-574-2318,"800 Gates Avenue, Brooklyn, NY 11221",11221.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10805,40.68832,-73.932275,25.0,25.0,0.0,61.0,9.0,0.0,87.0,19.0,0.0,89.0,36.0,0.0,84.0,12.0,0.0,70.0,28.0,0.0
